times,lat,longs,prof,mssn,vr,profnew,mo,mw,mxx,mxy,mxz,myy,myz,mzz,strike1,dip1,rake1,strike2,dip2,rake2,CLVD,sta_num
2008-02-11 22:20:33,16.24,-94.23,109,4.9,55.06,92,3.244E+023,5,-99.742,102.439,1303.14,1874.52,2343.93,-1774.78,336,74,-103,195,20,-53,9,3
2008-02-11 22:20:33,16.24,-94.23,109,4.9,55.06,92,3.244E+023,5,-99.742,102.439,1303.14,1874.52,2343.93,-1774.78,336,74,-103,195,20,-53,9,3
2008-02-09 07:12:15,32.1,-114.71,5,5.3,55,10,3.163E+023,5,-3170.87,-929.461,-490.39,515.426,631.554,2655.45,266,51,66,121,45,117,29,3
2008-02-09 07:12:15,32.1,-114.71,5,5.3,55,10,3.163E+023,5,-3170.87,-929.461,-490.39,515.426,631.554,2655.45,266,51,66,121,45,117,29,3
2009-12-25 05:39:11,15.73,-94.37,20,4.2,57.2,48,4.893E+022,4.4,27.375,-267.582,63.54,66.926,398.042,-94.302,0,83,-124,261,34,-12,19,3
2009-12-25 05:39:11,15.73,-94.37,20,4.2,57.2,48,4.893E+022,4.4,27.375,-267.582,63.54,66.926,398.042,-94.302,0,83,-124,261,34,-12,19,3
2009-12-16 06:49:12,16.69,-94.8,115,4.1,61.42,140,8.338E+022,4.6,-297.779,248.998,408.995,469.068,592.028,-171.29,318,81,-114,208,25,-22,55,3
2009-12-16 06:49:12,16.69,-94.8,115,4.1,61.42,140,8.338E+022,4.6,-297.779,248.998,408.995,469.068,592.028,-171.29,318,81,-114,208,25,-22,55,3
2009-12-13 16:59:11,26.44,-110.74,10,4.5,57.67,10,1.909E+023,4.8,-1635.41,311.912,429.865,1925.82,-398.406,-290.416,219,84,-19,311,71,-174,20,3
2009-12-13 16:59:11,26.44,-110.74,10,4.5,57.67,10,1.909E+023,4.8,-1635.41,311.912,429.865,1925.82,-398.406,-290.416,219,84,-19,311,71,-174,20,3
2009-12-01 06:31:46,15.33,-95.04,17,4.2,51.86,16,2.049E+022,4.2,-200.201,48.459,35.528,191.586,-10.799,8.615,218,85,-8,308,82,-175,14,3
2009-12-01 06:31:46,15.33,-95.04,17,4.2,51.86,16,2.049E+022,4.2,-200.201,48.459,35.528,191.586,-10.799,8.615,218,85,-8,308,82,-175,14,3
2009-11-26 19:08:16,13.51,-90.4,40,5.7,70.22,44,5.972E+024,5.8,-20920,50919,-6081.39,38874.1,2824.37,-17954.1,106,82,-172,15,82,-8,49,3
2009-11-26 19:08:16,13.51,-90.4,40,5.7,70.22,44,5.972E+024,5.8,-20920,50919,-6081.39,38874.1,2824.37,-17954.1,106,82,-172,15,82,-8,49,3
2009-11-23 06:08:34,18.05,-105.88,30,5.1,51.69,50,2.791E+024,5.6,-11307.3,21264.2,10594.6,1583.68,10180.4,9723.62,92,68,148,195,61,26,9,3
2009-11-23 06:08:34,18.05,-105.88,30,5.1,51.69,50,2.791E+024,5.6,-11307.3,21264.2,10594.6,1583.68,10180.4,9723.62,92,68,148,195,61,26,9,3
2009-11-23 03:57:14,17.06,-101.59,15,4.1,52.34,18,3.695E+021,3.7,-2.669,-18.663,-0.742,32.708,-9.905,-30.039,192,53,-105,36,39,-71,47,3
2009-11-23 03:57:14,17.06,-101.59,15,4.1,52.34,18,3.695E+021,3.7,-2.669,-18.663,-0.742,32.708,-9.905,-30.039,192,53,-105,36,39,-71,47,3
2009-11-23 01:56:48,17.45,-101.72,10,4.6,69.42,14,1.285E+023,4.7,-490.636,-810.39,175.198,-659.91,-19.714,1150.55,130,48,78,327,43,103,31,3
2009-11-23 01:56:48,17.45,-101.72,10,4.6,69.42,14,1.285E+023,4.7,-490.636,-810.39,175.198,-659.91,-19.714,1150.55,130,48,78,327,43,103,31,3
2009-11-07 14:08:52,14.82,-92.46,117,4.2,60.42,100,2.723E+022,4.3,-317.768,36.396,-99.089,199.853,11.899,117.915,41,84,-12,132,78,-174,81,3
2009-11-07 14:08:52,14.82,-92.46,117,4.2,60.42,100,2.723E+022,4.3,-317.768,36.396,-99.089,199.853,11.899,117.915,41,84,-12,132,78,-174,81,3
2009-11-06 17:55:03,23.96,-108.68,3,4.5,56.72,2,8.482E+022,4.6,-764.461,281.368,78.607,796.456,-159.864,-31.994,35,89,12,305,78,179,9,3
2009-11-06 17:55:03,23.96,-108.68,3,4.5,56.72,2,8.482E+022,4.6,-764.461,281.368,78.607,796.456,-159.864,-31.994,35,89,12,305,78,179,9,3
2009-10-30 04:10:12,16.63,-99.16,16,4.1,88.21,14,7.505E+021,3.9,13.95,-22.04,68.278,-25.612,11.127,11.662,107,87,67,9,24,172,33,3
2009-10-30 04:10:12,16.63,-99.16,16,4.1,88.21,14,7.505E+021,3.9,13.95,-22.04,68.278,-25.612,11.127,11.662,107,87,67,9,24,172,33,3
2009-10-29 10:52:57,18.89,-95.81,13,5.5,51.61,34,3.348E+024,5.6,25326.9,10713.7,-9771.33,-33666.6,-1073.33,8339.7,233,75,163,327,73,16,23,3
2009-10-29 10:52:57,18.89,-95.81,13,5.5,51.61,34,3.348E+024,5.6,25326.9,10713.7,-9771.33,-33666.6,-1073.33,8339.7,233,75,163,327,73,16,23,3
2009-10-29 01:23:35,16.8,-100.45,5,4.2,74.43,16,1.416E+022,4.1,-114.234,81.235,-3.485,-7.182,-18.415,121.415,51,47,74,253,45,106,42,3
2009-10-29 01:23:35,16.8,-100.45,5,4.2,74.43,16,1.416E+022,4.1,-114.234,81.235,-3.485,-7.182,-18.415,121.415,51,47,74,253,45,106,42,3
2009-10-28 23:33:52,17.71,-103.09,25,4.3,52.33,18,6.933E+022,4.5,357.004,-395.628,-117,-524.727,-431.024,167.722,203,83,-153,110,64,-7,80,3
2009-10-28 23:33:52,17.71,-103.09,25,4.3,52.33,18,6.933E+022,4.5,357.004,-395.628,-117,-524.727,-431.024,167.722,203,83,-153,110,64,-7,80,3
2009-10-22 08:51:20,18.81,-104.44,5,4.6,72.03,14,1.645E+023,4.8,-129.615,-389.639,1544.89,201.261,498.98,-71.646,105,88,81,3,9,168,42,3
2009-10-22 08:51:20,18.81,-104.44,5,4.6,72.03,14,1.645E+023,4.8,-129.615,-389.639,1544.89,201.261,498.98,-71.646,105,88,81,3,9,168,42,3
2009-10-13 16:31:33,15.25,-92.82,127,4.5,59.08,120,9.653E+022,4.6,91.58,12.231,776.304,202.094,528.213,-293.674,305,83,-93,153,7,-62,30,3
2009-10-13 16:31:33,15.25,-92.82,127,4.5,59.08,120,9.653E+022,4.6,91.58,12.231,776.304,202.094,528.213,-293.674,305,83,-93,153,7,-62,30,3
2009-10-12 20:03:52,16.56,-104.44,16,5.1,53.95,22,2.747E+023,4.9,-304.996,-1248.95,-2106.28,405.515,-1665.83,-100.518,310,84,93,107,7,67,79,3
2009-10-12 20:03:52,16.56,-104.44,16,5.1,53.95,22,2.747E+023,4.9,-304.996,-1248.95,-2106.28,405.515,-1665.83,-100.518,310,84,93,107,7,67,79,3
2009-09-26 19:10:18,21.36,-106.23,6,4.1,54.29,14,3.79E+022,4.4,251.995,-193.554,94.281,-354.821,-21.532,102.826,121,75,16,27,74,165,31,3
2009-09-26 19:10:18,21.36,-106.23,6,4.1,54.29,14,3.79E+022,4.4,251.995,-193.554,94.281,-354.821,-21.532,102.826,121,75,16,27,74,165,31,3
2009-09-26 01:02:58,15.07,-94.47,20,4.2,52.18,2,6.776E+022,4.5,-464.363,-331.187,-34.275,-195.747,60.909,660.109,130,46,99,298,45,81,6,3
2009-09-26 01:02:58,15.07,-94.47,20,4.2,52.18,2,6.776E+022,4.5,-464.363,-331.187,-34.275,-195.747,60.909,660.109,130,46,99,298,45,81,6,3
2009-09-20 00:36:16,32.54,-115.31,8,4.5,69.64,2,3.573E+022,4.3,-101.388,179.576,55.05,161.931,294.585,-60.544,2,83,-60,105,31,-166,65,3
2009-09-20 00:36:16,32.54,-115.31,8,4.5,69.64,2,3.573E+022,4.3,-101.388,179.576,55.05,161.931,294.585,-60.544,2,83,-60,105,31,-166,65,3
2009-09-19 22:55:19,32.49,-115.28,8,4.8,66.61,2,3.659E+023,5,-3095.16,1718.23,-904.123,3082.04,356.055,13.115,30,81,-12,121,79,-171,13,3
2009-09-19 22:55:19,32.49,-115.28,8,4.8,66.61,2,3.659E+023,5,-3095.16,1718.23,-904.123,3082.04,356.055,13.115,30,81,-12,121,79,-171,13,3
2009-09-19 13:54:41,16.91,-99.87,6,4.1,59.99,18,3.559E+021,3.7,-14.747,-8.816,-27.089,-7.718,-8.377,22.465,291,72,83,133,20,111,15,3
2009-09-19 13:54:41,16.91,-99.87,6,4.1,59.99,18,3.559E+021,3.7,-14.747,-8.816,-27.089,-7.718,-8.377,22.465,291,72,83,133,20,111,15,3
2009-09-18 21:35:23,15.49,-97.53,17,4.8,75.88,8,1.255E+023,4.7,-1054.22,-477.898,-72.415,-12.137,-465.058,1066.35,311,54,115,92,43,59,3,3
2009-09-18 21:35:23,15.49,-97.53,17,4.8,75.88,8,1.255E+023,4.7,-1054.22,-477.898,-72.415,-12.137,-465.058,1066.35,311,54,115,92,43,59,3,3
2009-09-08 05:14:31,17.68,-95.77,102,5.1,85.2,96,3.827E+023,5,2284.26,1898.17,-53.427,-106.438,2488.63,-2177.82,332,67,-52,89,44,-145,21,3
2009-09-08 05:14:31,17.68,-95.77,102,5.1,85.2,96,3.827E+023,5,2284.26,1898.17,-53.427,-106.438,2488.63,-2177.82,332,67,-52,89,44,-145,21,3
2009-08-30 09:19:44,14.36,-94.06,20,5,73.73,12,3.88E+023,5,-2708.28,-1897.89,1147.88,-680.14,805.433,3388.42,123,56,92,299,34,87,22,3
2009-08-30 09:19:44,14.36,-94.06,20,5,73.73,12,3.88E+023,5,-2708.28,-1897.89,1147.88,-680.14,805.433,3388.42,123,56,92,299,34,87,22,3
2009-08-24 10:47:35,17.25,-100.57,12,4.1,72.76,34,1.266E+022,4,-32.426,-11.05,-109.784,-19.236,-44.064,51.663,292,80,88,121,11,98,20,3
2009-08-24 10:47:35,17.25,-100.57,12,4.1,72.76,34,1.266E+022,4,-32.426,-11.05,-109.784,-19.236,-44.064,51.663,292,80,88,121,11,98,20,3
2009-08-21 02:25:31,17.19,-101.42,16,4.4,61.32,20,1.022E+022,4,-64.449,-60.217,-1.85,-27.321,-17.889,91.771,316,49,103,117,42,76,27,3
2009-08-21 02:25:31,17.19,-101.42,16,4.4,61.32,20,1.022E+022,4,-64.449,-60.217,-1.85,-27.321,-17.889,91.771,316,49,103,117,42,76,27,3
2009-08-19 22:35:49,16.04,-97.2,20,4.4,50.1,24,7.549E+021,3.9,-20.7,-6.223,-62.159,-23.495,-24.225,44.195,294,76,86,132,15,107,44,3
2009-08-19 22:35:49,16.04,-97.2,20,4.4,50.1,24,7.549E+021,3.9,-20.7,-6.223,-62.159,-23.495,-24.225,44.195,294,76,86,132,15,107,44,3
2009-08-15 13:22:45,18.06,-100.67,55,5.4,81.64,60,1.747E+024,5.5,16330.1,69.939,-1852.16,1762.91,2518.38,-18093,83,49,-99,277,42,-79,22,3
2009-08-15 13:22:45,18.06,-100.67,55,5.4,81.64,60,1.747E+024,5.5,16330.1,69.939,-1852.16,1762.91,2518.38,-18093,83,49,-99,277,42,-79,22,3
2009-08-15 07:12:07,14.82,-91.72,168,4.3,79.76,160,9.093E+022,4.6,-157.245,193.423,304.998,520.306,715.06,-363.061,337,75,-97,181,17,-66,39,3
2009-08-15 07:12:07,14.82,-91.72,168,4.3,79.76,160,9.093E+022,4.6,-157.245,193.423,304.998,520.306,715.06,-363.061,337,75,-97,181,17,-66,39,3
2009-08-14 02:17:20,17.63,-95.08,141,4.4,60.52,135,5.15E+022,4.4,-89.28,315.093,94.426,447.28,-89.363,-358,182,55,-50,307,51,-132,54,3
2009-08-14 02:17:20,17.63,-95.08,141,4.4,60.52,135,5.15E+022,4.4,-89.28,315.093,94.426,447.28,-89.363,-358,182,55,-50,307,51,-132,54,3
2009-08-05 09:13:33,29.15,-112.15,15,5.5,60.21,6,2.919E+024,5.6,-11883.2,-9088.99,-17938.8,6191.69,20799,5691.53,235,87,66,138,24,172,63,3
2009-08-05 09:13:33,29.15,-112.15,15,5.5,60.21,6,2.919E+024,5.6,-11883.2,-9088.99,-17938.8,6191.69,20799,5691.53,235,87,66,138,24,172,63,3
2009-08-05 07:27:50,17.49,-91.94,22,4.1,50.68,14,1.424E+022,4.1,-113.317,-62.491,11.365,-23.93,12.567,137.247,120,48,94,295,42,86,11,3
2009-08-05 07:27:50,17.49,-91.94,22,4.1,50.68,14,1.424E+022,4.1,-113.317,-62.491,11.365,-23.93,12.567,137.247,120,48,94,295,42,86,11,3
2009-08-03 18:40:54,29.42,-113.5,10,5.9,59.5,8,1.518E+025,6.1,-139197,-6216.62,46746.4,84446,77907.4,54750.7,129,74,138,234,50,21,2,3
2009-08-03 18:40:54,29.42,-113.5,10,5.9,59.5,8,1.518E+025,6.1,-139197,-6216.62,46746.4,84446,77907.4,54750.7,129,74,138,234,50,21,2,3
2009-08-03 18:00:02,28.48,-112.24,10,6.9,86.97,18,3.614E+026,7,-1275840,1182760,1495650,1853540,2915650,-577697,326,80,-105,203,18,-34,70,1
2009-08-03 18:00:02,28.48,-112.24,10,6.9,86.97,18,3.614E+026,7,-1275840,1182760,1495650,1853540,2915650,-577697,326,80,-105,203,18,-34,70,1
2009-07-11 15:34:16,22.17,-108.32,15,4.9,56.55,24,2.703E+023,4.9,-2079.43,1933.48,-496.824,1386.46,610.862,692.972,202,88,17,111,73,178,48,2
2009-07-11 15:34:16,22.17,-108.32,15,4.9,56.55,24,2.703E+023,4.9,-2079.43,1933.48,-496.824,1386.46,610.862,692.972,202,88,17,111,73,178,48,2
2009-07-09 08:42:23,17.19,-100.49,21,4.6,50.85,26,1.509E+022,4.1,-64.08,-49.626,-99.5,-46.132,-35.923,110.212,297,67,80,141,24,112,13,3
2009-07-09 08:42:23,17.19,-100.49,21,4.6,50.85,26,1.509E+022,4.1,-64.08,-49.626,-99.5,-46.132,-35.923,110.212,297,67,80,141,24,112,13,3
2009-06-24 22:36:31,17.27,-94.09,188,4.8,51.9,195,1.79E+023,4.8,-339.531,359.706,1176.5,675.699,1174.09,-336.168,314,83,-107,202,18,-23,21,3
2009-06-24 22:36:31,17.27,-94.09,188,4.8,51.9,195,1.79E+023,4.8,-339.531,359.706,1176.5,675.699,1174.09,-336.168,314,83,-107,202,18,-23,21,3
2009-06-20 23:42:07,16.35,-94.25,12,4.4,79.3,14,1.691E+022,4.1,136.827,-36.507,-72.557,-157.655,10.999,20.828,215,73,161,311,72,18,16,3
2009-06-20 23:42:07,16.35,-94.25,12,4.4,79.3,14,1.691E+022,4.1,136.827,-36.507,-72.557,-157.655,10.999,20.828,215,73,161,311,72,18,16,3
2009-06-19 00:23:44,16.77,-99.65,29,4.2,72.58,30,9.671E+021,4,-77.683,55.963,2.135,78.89,9.448,-1.208,207,86,4,117,86,176,4,3
2009-06-19 00:23:44,16.77,-99.65,29,4.2,72.58,30,9.671E+021,4,-77.683,55.963,2.135,78.89,9.448,-1.208,207,86,4,117,86,176,4,3
2009-06-07 21:26:47,16.15,-93.32,135,5,62.44,125,1.327E+024,5.4,680.745,2660.48,-7701.46,-4238.44,9779.03,3557.7,218,81,98,359,12,52,20,3
2009-06-07 21:26:47,16.15,-93.32,135,5,62.44,125,1.327E+024,5.4,680.745,2660.48,-7701.46,-4238.44,9779.03,3557.7,218,81,98,359,12,52,20,3
2009-05-26 19:13:47,15.86,-95.65,10,4.6,61.05,26,3.625E+022,4.3,-235.114,153.207,87.621,345.574,-100.428,-110.46,207,78,-26,304,64,-166,33,3
2009-05-26 19:13:47,15.86,-95.65,10,4.6,61.05,26,3.625E+022,4.3,-235.114,153.207,87.621,345.574,-100.428,-110.46,207,78,-26,304,64,-166,33,3
2009-05-22 19:24:18,18.13,-98.44,45,5.7,84.66,60,3.281E+024,5.6,30894.6,357.136,-7394.02,-393.258,9079.18,-30501.3,76,54,-109,285,40,-67,12,3
2009-05-22 19:24:18,18.13,-98.44,45,5.7,84.66,60,3.281E+024,5.6,30894.6,357.136,-7394.02,-393.258,9079.18,-30501.3,76,54,-109,285,40,-67,12,3
2009-05-03 16:21:51,14.53,-91.89,77,5.9,68.31,82,1.421E+025,6.1,3150.27,89708,81826.1,25708.9,94914,-28859.2,321,76,-88,132,14,-98,84,3
2009-05-03 16:21:51,14.53,-91.89,77,5.9,68.31,82,1.421E+025,6.1,3150.27,89708,81826.1,25708.9,94914,-28859.2,321,76,-88,132,14,-98,84,3
2009-05-01 23:38:39,17.06,-99.68,51,4.7,53.24,36,2.184E+022,4.2,-150.538,-59.224,-86.112,-63.994,-35.473,214.531,295,58,88,118,32,93,29,3
2009-05-01 23:38:39,17.06,-99.68,51,4.7,53.24,36,2.184E+022,4.2,-150.538,-59.224,-86.112,-63.994,-35.473,214.531,295,58,88,118,32,93,29,3
2009-04-27 16:46:27,16.9,-99.58,7,5.7,69.68,18,4.27E+024,5.7,-9673.75,3058.46,-39510.6,-1198.67,-12480.8,10872.4,286,84,97,59,9,43,16,3
2009-04-27 16:46:27,16.9,-99.58,7,5.7,69.68,18,4.27E+024,5.7,-9673.75,3058.46,-39510.6,-1198.67,-12480.8,10872.4,286,84,97,59,9,43,16,3
2009-04-19 02:40:16,17.17,-101.3,5,4.3,72.73,14,4.959E+021,3.8,-39.232,-23.04,4.307,-8.086,-0.549,47.319,115,47,86,301,43,95,16,3
2009-04-19 02:40:16,17.17,-101.3,5,4.3,72.73,14,4.959E+021,3.8,-39.232,-23.04,4.307,-8.086,-0.549,47.319,115,47,86,301,43,95,16,3
2009-04-11 09:22:12,17.64,-102.44,20,4.8,55.48,26,1.105E+023,4.7,-547.353,-244.401,-388.493,-656.869,-158.707,1204.22,312,55,82,145,35,101,58,3
2009-04-11 09:22:12,17.64,-102.44,20,4.8,55.48,26,1.105E+023,4.7,-547.353,-244.401,-388.493,-656.869,-158.707,1204.22,312,55,82,145,35,101,58,3
2009-04-07 21:49:28,15.82,-96.65,20,4.8,59.09,16,4.234E+022,4.4,-277.93,96.948,-278.66,184.663,-179.439,93.266,298,82,126,39,36,13,4,3
2009-04-07 21:49:28,15.82,-96.65,20,4.8,59.09,16,4.234E+022,4.4,-277.93,96.948,-278.66,184.663,-179.439,93.266,298,82,126,39,36,13,4,3
2009-03-27 08:48:16,17.35,-100.82,30,5.3,82.3,22,6.907E+023,5.2,-5022.64,-877.972,3947.07,2256.37,3557.88,2766.27,127,76,118,242,31,28,17,3
2009-03-27 08:48:16,17.35,-100.82,30,5.3,82.3,22,6.907E+023,5.2,-5022.64,-877.972,3947.07,2256.37,3557.88,2766.27,127,76,118,242,31,28,17,3
2009-03-22 06:14:26,18.52,-104.12,8,4.3,60.75,8,3.727E+022,4.3,-304.414,-114.298,23.277,8.068,190.215,296.346,133,58,121,265,43,51,20,3
2009-03-22 06:14:26,18.52,-104.12,8,4.3,60.75,8,3.727E+022,4.3,-304.414,-114.298,23.277,8.068,190.215,296.346,133,58,121,265,43,51,20,3
2009-03-17 02:31:25,16.82,-100.25,12,4.9,78.49,24,1.008E+023,4.6,-914.521,-28.941,238.158,905.519,365.404,9.002,135,87,155,227,65,4,11,3
2009-03-17 02:31:25,16.82,-100.25,12,4.9,78.49,24,1.008E+023,4.6,-914.521,-28.941,238.158,905.519,365.404,9.002,135,87,155,227,65,4,11,3
2009-03-11 02:54:26,17.25,-93.94,205,4.2,70.41,175,1.43E+022,4.1,45.097,108.67,-11.221,57.211,41.289,-102.308,342,56,-55,110,47,-131,47,3
2009-03-11 02:54:26,17.25,-93.94,205,4.2,70.41,175,1.43E+022,4.1,45.097,108.67,-11.221,57.211,41.289,-102.308,342,56,-55,110,47,-131,47,3
2009-03-10 00:36:44,16.46,-93.65,147,4.9,87.76,145,3.122E+023,5,-1080.43,277.948,2251.18,488.367,1958.16,592.067,127,86,106,232,16,15,23,3
2009-03-10 00:36:44,16.46,-93.65,147,4.9,87.76,145,3.122E+023,5,-1080.43,277.948,2251.18,488.367,1958.16,592.067,127,86,106,232,16,15,23,3
2009-03-09 00:44:48,15.85,-92.61,186,4.2,61.26,190,1.313E+022,4,-58.488,4.656,-56.867,99.627,81.421,-41.139,33,79,-56,139,35,-160,22,3
2009-03-09 00:44:48,15.85,-92.61,186,4.2,61.26,190,1.313E+022,4,-58.488,4.656,-56.867,99.627,81.421,-41.139,33,79,-56,139,35,-160,22,3
2009-03-05 02:55:25,16.14,-92.85,230,4.2,80.35,200,5.476E+022,4.5,-296.582,331.717,-116.393,184.89,332.528,111.691,203,82,42,106,48,170,16,3
2009-03-05 02:55:25,16.14,-92.85,230,4.2,80.35,200,5.476E+022,4.5,-296.582,331.717,-116.393,184.89,332.528,111.691,203,82,42,106,48,170,16,3
2009-03-02 21:20:52,15.82,-95.36,71,4.2,53.55,68,5.772E+022,4.5,-359.694,-414.132,198.256,95.555,248.388,264.139,152,73,132,260,45,24,69,3
2009-03-02 21:20:52,15.82,-95.36,71,4.2,53.55,68,5.772E+022,4.5,-359.694,-414.132,198.256,95.555,248.388,264.139,152,73,132,260,45,24,69,3
2009-02-18 05:41:36,16.72,-94.71,82,4.8,78.84,94,2.924E+023,4.9,-2035.33,1548.77,824.054,2572.04,-32.236,-536.709,300,79,-163,206,74,-12,17,3
2009-02-18 05:41:36,16.72,-94.71,82,4.8,78.84,94,2.924E+023,4.9,-2035.33,1548.77,824.054,2572.04,-32.236,-536.709,300,79,-163,206,74,-12,17,3
2009-02-16 01:53:02,16.61,-94.72,98,4.2,51.49,92,3.271E+022,4.3,-381.834,31.906,-2.339,265.768,23.431,116.066,223,84,6,132,84,174,59,3
2009-02-16 01:53:02,16.61,-94.72,98,4.2,51.49,92,3.271E+022,4.3,-381.834,31.906,-2.339,265.768,23.431,116.066,223,84,6,132,84,174,59,3
2009-02-15 22:25:11,16.64,-100.61,5,4.4,52.16,8,3.988E+022,4.4,-324.03,-243.578,116.501,16.623,28.152,307.407,110,54,79,307,37,104,59,3
2009-02-15 22:25:11,16.64,-100.61,5,4.4,52.16,8,3.988E+022,4.4,-324.03,-243.578,116.501,16.623,28.152,307.407,110,54,79,307,37,104,59,3
2009-02-13 23:00:15,16.46,-99.64,19,4.5,56.83,20,2.223E+022,4.2,-96.394,-177.957,46.646,121.879,56.487,-25.485,346,81,-161,253,72,-10,4,3
2009-02-13 23:00:15,16.46,-99.64,19,4.5,56.83,20,2.223E+022,4.2,-96.394,-177.957,46.646,121.879,56.487,-25.485,346,81,-161,253,72,-10,4,3
2009-02-02 13:09:57,15.95,-96.44,44,4.2,54,26,2.993E+021,3.6,-23.89,-16.631,0.392,21.445,10.04,2.445,152,81,162,245,72,9,3,3
2009-02-02 13:09:57,15.95,-96.44,44,4.2,54,26,2.993E+021,3.6,-23.89,-16.631,0.392,21.445,10.04,2.445,152,81,162,245,72,9,3,3
2009-01-28 06:09:01,15.22,-93.99,16,4.2,50.2,44,2.915E+021,3.6,-2.342,-4.937,18.656,2.249,22.058,0.094,141,88,96,250,7,19,28,3
2009-01-28 06:09:01,15.22,-93.99,16,4.2,50.2,44,2.915E+021,3.6,-2.342,-4.937,18.656,2.249,22.058,0.094,141,88,96,250,7,19,28,3
2009-01-22 14:03:13,15.19,-91.93,199,5,73.91,170,3.036E+023,5,-2328.49,-1708.54,192.68,711.759,1448.58,1616.73,148,66,136,259,50,32,24,3
2009-01-22 14:03:13,15.19,-91.93,199,5,73.91,170,3.036E+023,5,-2328.49,-1708.54,192.68,711.759,1448.58,1616.73,148,66,136,259,50,32,24,3
2009-01-19 16:11:26,17.26,-101.39,5,4.6,74.35,20,5.958E+022,4.5,-302.738,-235.831,350.842,-178.481,23.752,481.219,110,63,73,323,31,119,16,3
2009-01-19 16:11:26,17.26,-101.39,5,4.6,74.35,20,5.958E+022,4.5,-302.738,-235.831,350.842,-178.481,23.752,481.219,110,63,73,323,31,119,16,3
2009-01-17 02:57:30,15.74,-92.76,171,5.2,83.01,150,6.268E+024,5.8,-34003.4,-1676.29,33514.8,25430.6,43481.4,8572.82,136,86,119,234,29,8,18,3
2009-01-17 02:57:30,15.74,-92.76,171,5.2,83.01,150,6.268E+024,5.8,-34003.4,-1676.29,33514.8,25430.6,43481.4,8572.82,136,86,119,234,29,8,18,3
2009-01-14 17:04:35,18.1,-100.07,46,4.4,76.33,52,2.621E+022,4.2,118.143,141.137,-65.849,125.116,-12.713,-243.259,127,52,-102,325,40,-76,10,3
2009-01-14 17:04:35,18.1,-100.07,46,4.4,76.33,52,2.621E+022,4.2,118.143,141.137,-65.849,125.116,-12.713,-243.259,127,52,-102,325,40,-76,10,3
2010-08-25 09:56:10,16.03,-98.09,10,4.2,56.96,12,4.707E+021,3.7,-33.823,-15.904,0.905,-16.285,-6.671,50.108,307,47,98,115,44,81,30,3
2010-08-25 09:56:10,16.03,-98.09,10,4.2,56.96,12,4.707E+021,3.7,-33.823,-15.904,0.905,-16.285,-6.671,50.108,307,47,98,115,44,81,30,3
2010-08-19 08:49:26,17.63,-94.77,154,4.7,60.43,150,7.48E+022,4.5,-411.777,164.35,476.947,459.512,336.933,-47.735,306,88,-128,213,38,-4,3,3
2010-08-19 08:49:26,17.63,-94.77,154,4.7,60.43,150,7.48E+022,4.5,-411.777,164.35,476.947,459.512,336.933,-47.735,306,88,-128,213,38,-4,3,3
2010-08-17 06:56:00,16.19,-98.02,5,4.2,73.36,22,8.092E+021,3.9,30.458,-40.942,22.317,-61.812,-39.549,31.354,16,74,138,120,50,21,20,3
2010-08-17 06:56:00,16.19,-98.02,5,4.2,73.36,22,8.092E+021,3.9,30.458,-40.942,22.317,-61.812,-39.549,31.354,16,74,138,120,50,21,20,3
2010-08-10 20:56:01,14.86,-91.8,150,4.4,81.58,145,2.66E+023,4.9,-772.65,-989.631,1684.9,261.87,1776.23,510.78,140,81,104,262,17,33,46,3
2010-08-10 20:56:01,14.86,-91.8,150,4.4,81.58,145,2.66E+023,4.9,-772.65,-989.631,1684.9,261.87,1776.23,510.78,140,81,104,262,17,33,46,3
2010-08-08 15:17:39,16.08,-94.81,81,4.3,72.09,64,2.444E+022,4.2,-69.675,113.105,175.775,135.192,48.933,-65.517,296,80,-129,194,40,-16,8,3
2010-08-08 15:17:39,16.08,-94.81,81,4.3,72.09,64,2.444E+022,4.2,-69.675,113.105,175.775,135.192,48.933,-65.517,296,80,-129,194,40,-16,8,3
2010-08-05 09:20:52,18.69,-101.23,16,4.5,69.97,44,1.819E+022,4.1,-45.82,123.323,103.287,96.204,21.888,-50.384,290,79,-140,191,51,-15,17,3
2010-08-05 09:20:52,18.69,-101.23,16,4.5,69.97,44,1.819E+022,4.1,-45.82,123.323,103.287,96.204,21.888,-50.384,290,79,-140,191,51,-15,17,3
2010-08-02 02:20:20,16.43,-99.34,16,4.1,84.51,12,1.318E+022,4,-99.032,-37.054,-19.293,-42.414,20.614,141.447,287,48,78,125,44,103,39,3
2010-08-02 02:20:20,16.43,-99.34,16,4.1,84.51,12,1.318E+022,4,-99.032,-37.054,-19.293,-42.414,20.614,141.447,287,48,78,125,44,103,39,3
2010-07-27 23:16:09,32.28,-115.43,11,4.2,50.73,24,1.827E+022,4.1,122.991,-34.078,2.389,-230.281,-35.989,107.29,37,81,163,130,73,9,92,3
2010-07-27 23:16:09,32.28,-115.43,11,4.2,50.73,24,1.827E+022,4.1,122.991,-34.078,2.389,-230.281,-35.989,107.29,37,81,163,130,73,9,92,3
2010-07-21 11:33:16,16.53,-94.4,99,4.4,63.81,115,2.016E+022,4.2,-149.733,20.029,45.036,101.923,159.978,47.81,129,75,137,232,49,20,67,3
